metric,year,value.x,country.x,SAP.x,value.y,country.y,SAP.y
Net official development assistance and official aid received (constant 2015 US$),2007,251490000,Angola,Has not received IMF money,216410000,Namibia,Angola has not received IMF money
Net official development assistance and official aid received (constant 2015 US$),2008,334970000,Angola,Has not received IMF money,195330000,Namibia,Angola has not received IMF money
Net official development assistance and official aid received (constant 2015 US$),2009,231540000,Angola,Has received IMF money,313230000,Namibia,Angola has received IMF money
Net official development assistance and official aid received (constant 2015 US$),2010,224170000,Angola,Has received IMF money,258320000,Namibia,Angola has received IMF money
Net official development assistance and official aid received (constant 2015 US$),2011,179620000,Angola,Has received IMF money,260580000,Namibia,Angola has received IMF money
Net official development assistance and official aid received (constant 2015 US$),2012,228220000,Angola,Has received IMF money,250620000,Namibia,Angola has received IMF money
Net official development assistance and official aid received (constant 2015 US$),2013,259840000,Angola,Has received IMF money,254260000,Namibia,Angola has received IMF money
Net official development assistance and official aid received (constant 2015 US$),2014,213470000,Angola,Has received IMF money,219140000,Namibia,Angola has received IMF money
Net official development assistance and official aid received (constant 2015 US$),2015,401990000,Angola,Has received IMF money,143120000,Namibia,Angola has received IMF money
Net official development assistance received (constant 2015 US$),2000,431390000,Angola,Has not received IMF money,224370000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2001,416470000,Angola,Has not received IMF money,164470000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2002,567190000,Angola,Has not received IMF money,190610000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2003,596610000,Angola,Has not received IMF money,179430000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2004,1244720000,Angola,Has not received IMF money,194280000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2005,441880000,Angola,Has not received IMF money,123820000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2006,172820000,Angola,Has not received IMF money,160490000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2007,251490000,Angola,Has not received IMF money,216410000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2008,334970000,Angola,Has not received IMF money,195330000,Namibia,Angola has not received IMF money
Net official development assistance received (constant 2015 US$),2009,231540000,Angola,Has received IMF money,313230000,Namibia,Angola has received IMF money
Net official development assistance received (constant 2015 US$),2010,224170000,Angola,Has received IMF money,258320000,Namibia,Angola has received IMF money
Net official development assistance received (constant 2015 US$),2011,179620000,Angola,Has received IMF money,260580000,Namibia,Angola has received IMF money
Net official development assistance received (constant 2015 US$),2012,228220000,Angola,Has received IMF money,250620000,Namibia,Angola has received IMF money
Net official development assistance received (constant 2015 US$),2013,259840000,Angola,Has received IMF money,254260000,Namibia,Angola has received IMF money
Net official development assistance received (constant 2015 US$),2014,213470000,Angola,Has received IMF money,219140000,Namibia,Angola has received IMF money
Net official development assistance received (constant 2015 US$),2015,401990000,Angola,Has received IMF money,143120000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2000,2030000,Angola,Has not received IMF money,980000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2001,980000,Angola,Has not received IMF money,340000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2002,1710000,Angola,Has not received IMF money,-150000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2003,3810000,Angola,Has not received IMF money,60000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2004,3710000,Angola,Has not received IMF money,820000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2005,5850000,Angola,Has not received IMF money,670000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2006,5860000,Angola,Has not received IMF money,1010000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2007,6200000,Angola,Has not received IMF money,1100000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2008,5330000,Angola,Has not received IMF money,1710000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2009,3880000,Angola,Has received IMF money,1660000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2010,2200000,Angola,Has received IMF money,1140000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2011,2110000,Angola,Has received IMF money,680000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2012,2640000,Angola,Has received IMF money,630000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2013,1150000,Angola,Has received IMF money,590000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2014,2920000,Angola,Has received IMF money,790000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNDP (current US$)",2015,2780000,Angola,Has received IMF money,490000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2000,1310000,Angola,Has not received IMF money,440000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2001,1730000,Angola,Has not received IMF money,550000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2002,2440000,Angola,Has not received IMF money,1180000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2003,1970000,Angola,Has not received IMF money,810000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2004,1970000,Angola,Has not received IMF money,930000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2005,1450000,Angola,Has not received IMF money,760000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2006,1890000,Angola,Has not received IMF money,570000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2007,2330000,Angola,Has not received IMF money,620000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2008,2590000,Angola,Has not received IMF money,1320000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2009,2110000,Angola,Has received IMF money,1360000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2010,1760000,Angola,Has received IMF money,1300000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2011,2310000,Angola,Has received IMF money,1520000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2012,2720000,Angola,Has received IMF money,1760000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2013,3570000,Angola,Has received IMF money,1560000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2014,2870000,Angola,Has received IMF money,1210000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNFPA (current US$)",2015,2500000,Angola,Has received IMF money,970000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2000,4410000,Angola,Has not received IMF money,780000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2001,7210000,Angola,Has not received IMF money,780000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2002,5310000,Angola,Has not received IMF money,1190000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2003,10340000,Angola,Has not received IMF money,770000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2004,5180000,Angola,Has not received IMF money,1090000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2005,7810000,Angola,Has not received IMF money,1110000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2006,10210000,Angola,Has not received IMF money,1530000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2007,12110000,Angola,Has not received IMF money,770000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2008,16250000,Angola,Has not received IMF money,1250000,Namibia,Angola has not received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2009,8500000,Angola,Has received IMF money,1120000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2010,8290000,Angola,Has received IMF money,8.00E+05,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2011,7610000,Angola,Has received IMF money,910000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2012,6490000,Angola,Has received IMF money,8.00E+05,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2013,7240000,Angola,Has received IMF money,880000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2014,8120000,Angola,Has received IMF money,1220000,Namibia,Angola has received IMF money
"Net official flows from UN agencies, UNICEF (current US$)",2015,7680000,Angola,Has received IMF money,1240000,Namibia,Angola has received IMF money
Newborns protected against tetanus (%),2000,60,Angola,Has not received IMF money,74,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2001,64,Angola,Has not received IMF money,86,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2002,68,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2003,71,Angola,Has not received IMF money,78,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2004,73,Angola,Has not received IMF money,79,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2005,75,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2006,77,Angola,Has not received IMF money,81,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2007,78,Angola,Has not received IMF money,82,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2008,79,Angola,Has not received IMF money,82,Namibia,Angola has not received IMF money
Newborns protected against tetanus (%),2009,88,Angola,Has received IMF money,82,Namibia,Angola has received IMF money
Newborns protected against tetanus (%),2010,75,Angola,Has received IMF money,83,Namibia,Angola has received IMF money
Newborns protected against tetanus (%),2011,70,Angola,Has received IMF money,83,Namibia,Angola has received IMF money
Newborns protected against tetanus (%),2012,72,Angola,Has received IMF money,83,Namibia,Angola has received IMF money
Newborns protected against tetanus (%),2013,75,Angola,Has received IMF money,83,Namibia,Angola has received IMF money
Newborns protected against tetanus (%),2014,78,Angola,Has received IMF money,85,Namibia,Angola has received IMF money
Newborns protected against tetanus (%),2015,78,Angola,Has received IMF money,85,Namibia,Angola has received IMF money
Number of infant deaths,2000,93459,Angola,Has not received IMF money,2592,Namibia,Angola has not received IMF money
Number of infant deaths,2001,93848,Angola,Has not received IMF money,2570,Namibia,Angola has not received IMF money
Number of infant deaths,2002,93749,Angola,Has not received IMF money,2558,Namibia,Angola has not received IMF money
Number of infant deaths,2003,93284,Angola,Has not received IMF money,2553,Namibia,Angola has not received IMF money
Number of infant deaths,2004,92360,Angola,Has not received IMF money,2523,Namibia,Angola has not received IMF money
Number of infant deaths,2005,90949,Angola,Has not received IMF money,2374,Namibia,Angola has not received IMF money
Number of infant deaths,2006,89157,Angola,Has not received IMF money,2295,Namibia,Angola has not received IMF money
Number of infant deaths,2007,87025,Angola,Has not received IMF money,2287,Namibia,Angola has not received IMF money
Number of infant deaths,2008,84569,Angola,Has not received IMF money,2278,Namibia,Angola has not received IMF money
Number of infant deaths,2009,81857,Angola,Has received IMF money,2352,Namibia,Angola has received IMF money
Number of infant deaths,2010,79169,Angola,Has received IMF money,2300,Namibia,Angola has received IMF money
Number of infant deaths,2011,76424,Angola,Has received IMF money,2342,Namibia,Angola has received IMF money
Number of infant deaths,2012,73589,Angola,Has received IMF money,2417,Namibia,Angola has received IMF money
Number of infant deaths,2013,71093,Angola,Has received IMF money,2367,Namibia,Angola has received IMF money
Number of infant deaths,2014,69055,Angola,Has received IMF money,2336,Namibia,Angola has received IMF money
Number of infant deaths,2015,67248,Angola,Has received IMF money,2303,Namibia,Angola has received IMF money
Number of maternal deaths,2000,6600,Angola,Has not received IMF money,190,Namibia,Angola has not received IMF money
Number of maternal deaths,2001,6300,Angola,Has not received IMF money,190,Namibia,Angola has not received IMF money
Number of maternal deaths,2002,5800,Angola,Has not received IMF money,200,Namibia,Angola has not received IMF money
Number of maternal deaths,2003,5500,Angola,Has not received IMF money,200,Namibia,Angola has not received IMF money
Number of maternal deaths,2004,5200,Angola,Has not received IMF money,200,Namibia,Angola has not received IMF money
Number of maternal deaths,2005,4800,Angola,Has not received IMF money,200,Namibia,Angola has not received IMF money
Number of maternal deaths,2006,4500,Angola,Has not received IMF money,190,Namibia,Angola has not received IMF money
Number of maternal deaths,2007,4300,Angola,Has not received IMF money,180,Namibia,Angola has not received IMF money
Number of maternal deaths,2008,4000,Angola,Has not received IMF money,180,Namibia,Angola has not received IMF money
Number of maternal deaths,2009,3700,Angola,Has received IMF money,170,Namibia,Angola has received IMF money
Number of maternal deaths,2010,3500,Angola,Has received IMF money,170,Namibia,Angola has received IMF money
Number of maternal deaths,2011,3300,Angola,Has received IMF money,170,Namibia,Angola has received IMF money
Number of maternal deaths,2012,3100,Angola,Has received IMF money,160,Namibia,Angola has received IMF money
Number of maternal deaths,2013,3100,Angola,Has received IMF money,160,Namibia,Angola has received IMF money
Number of maternal deaths,2014,3000,Angola,Has received IMF money,150,Namibia,Angola has received IMF money
Number of maternal deaths,2015,3000,Angola,Has received IMF money,150,Namibia,Angola has received IMF money
Number of neonatal deaths,2000,39968,Angola,Has not received IMF money,1255,Namibia,Angola has not received IMF money
Number of neonatal deaths,2001,40324,Angola,Has not received IMF money,1240,Namibia,Angola has not received IMF money
Number of neonatal deaths,2002,40638,Angola,Has not received IMF money,1221,Namibia,Angola has not received IMF money
Number of neonatal deaths,2003,40808,Angola,Has not received IMF money,1194,Namibia,Angola has not received IMF money
Number of neonatal deaths,2004,40773,Angola,Has not received IMF money,1154,Namibia,Angola has not received IMF money
Number of neonatal deaths,2005,40561,Angola,Has not received IMF money,1105,Namibia,Angola has not received IMF money
Number of neonatal deaths,2006,40263,Angola,Has not received IMF money,1067,Namibia,Angola has not received IMF money
Number of neonatal deaths,2007,39942,Angola,Has not received IMF money,1053,Namibia,Angola has not received IMF money
Number of neonatal deaths,2008,39622,Angola,Has not received IMF money,1056,Namibia,Angola has not received IMF money
Number of neonatal deaths,2009,39259,Angola,Has received IMF money,1071,Namibia,Angola has received IMF money
Number of neonatal deaths,2010,38823,Angola,Has received IMF money,1092,Namibia,Angola has received IMF money
Number of neonatal deaths,2011,38297,Angola,Has received IMF money,1115,Namibia,Angola has received IMF money
Number of neonatal deaths,2012,37825,Angola,Has received IMF money,1133,Namibia,Angola has received IMF money
Number of neonatal deaths,2013,37355,Angola,Has received IMF money,1144,Namibia,Angola has received IMF money
Number of neonatal deaths,2014,36838,Angola,Has received IMF money,1144,Namibia,Angola has received IMF money
Number of neonatal deaths,2015,36480,Angola,Has received IMF money,1139,Namibia,Angola has received IMF money
Number of under-five deaths,2000,153601,Angola,Has not received IMF money,4275,Namibia,Angola has not received IMF money
Number of under-five deaths,2001,153651,Angola,Has not received IMF money,4285,Namibia,Angola has not received IMF money
Number of under-five deaths,2002,152757,Angola,Has not received IMF money,4289,Namibia,Angola has not received IMF money
Number of under-five deaths,2003,151182,Angola,Has not received IMF money,4292,Namibia,Angola has not received IMF money
Number of under-five deaths,2004,148794,Angola,Has not received IMF money,4278,Namibia,Angola has not received IMF money
Number of under-five deaths,2005,145437,Angola,Has not received IMF money,4070,Namibia,Angola has not received IMF money
Number of under-five deaths,2006,141551,Angola,Has not received IMF money,3805,Namibia,Angola has not received IMF money
Number of under-five deaths,2007,137230,Angola,Has not received IMF money,3536,Namibia,Angola has not received IMF money
Number of under-five deaths,2008,132420,Angola,Has not received IMF money,3210,Namibia,Angola has not received IMF money
Number of under-five deaths,2009,127297,Angola,Has received IMF money,3093,Namibia,Angola has received IMF money
Number of under-five deaths,2010,122323,Angola,Has received IMF money,3023,Namibia,Angola has received IMF money
Number of under-five deaths,2011,117330,Angola,Has received IMF money,3044,Namibia,Angola has received IMF money
Number of under-five deaths,2012,112247,Angola,Has received IMF money,3133,Namibia,Angola has received IMF money
Number of under-five deaths,2013,107779,Angola,Has received IMF money,3095,Namibia,Angola has received IMF money
Number of under-five deaths,2014,104107,Angola,Has received IMF money,3052,Namibia,Angola has received IMF money
Number of under-five deaths,2015,100834,Angola,Has received IMF money,3064,Namibia,Angola has received IMF money
Out-of-pocket expenditure (% of current health expenditure),2000,27.30468809,Angola,Has not received IMF money,3.1705231,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2001,45.09108641,Angola,Has not received IMF money,3.00024002,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2002,49.66205143,Angola,Has not received IMF money,4.00004362,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2003,48.51068844,Angola,Has not received IMF money,4.99975823,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2004,46.89109956,Angola,Has not received IMF money,4,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2005,42.33265502,Angola,Has not received IMF money,4,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2006,30.66570071,Angola,Has not received IMF money,3,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2007,28.38397138,Angola,Has not received IMF money,7,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2008,21.65323747,Angola,Has not received IMF money,5.94186985,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (% of current health expenditure),2009,15.50890528,Angola,Has received IMF money,9.36018622,Namibia,Angola has received IMF money
Out-of-pocket expenditure (% of current health expenditure),2010,19.34375655,Angola,Has received IMF money,9.53150881,Namibia,Angola has received IMF money
Out-of-pocket expenditure (% of current health expenditure),2011,17.99380955,Angola,Has received IMF money,10.42665405,Namibia,Angola has received IMF money
Out-of-pocket expenditure (% of current health expenditure),2012,17.61917737,Angola,Has received IMF money,10.99995775,Namibia,Angola has received IMF money
Out-of-pocket expenditure (% of current health expenditure),2013,21.34927836,Angola,Has received IMF money,9.92632695,Namibia,Angola has received IMF money
Out-of-pocket expenditure (% of current health expenditure),2014,26.87616706,Angola,Has received IMF money,9.00023073,Namibia,Angola has received IMF money
Out-of-pocket expenditure (% of current health expenditure),2015,33.52316573,Angola,Has received IMF money,7.33436006,Namibia,Angola has received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2000,3.5,Angola,Has not received IMF money,6.3,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2001,10.9,Angola,Has not received IMF money,5.6,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2002,14.4,Angola,Has not received IMF money,7.1,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2003,16.8,Angola,Has not received IMF money,13.8,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2004,23.2,Angola,Has not received IMF money,14.5,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2005,22.8,Angola,Has not received IMF money,17.7,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2006,21.3,Angola,Has not received IMF money,14.1,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2007,26.2,Angola,Has not received IMF money,32.2,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2008,29.3,Angola,Has not received IMF money,23.6,Namibia,Angola has not received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2009,18.6,Angola,Has received IMF money,31.9,Namibia,Angola has received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2010,18.7,Angola,Has received IMF money,46.8,Namibia,Angola has received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2011,22,Angola,Has received IMF money,56.7,Namibia,Angola has received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2012,21.5,Angola,Has received IMF money,58.1,Namibia,Angola has received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2013,30.7,Angola,Has received IMF money,47.1,Namibia,Angola has received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2014,35.4,Angola,Has received IMF money,39.8,Namibia,Angola has received IMF money
Out-of-pocket expenditure (OOP) per capita in US$ (WHO),2015,36.2,Angola,Has received IMF money,35.2,Namibia,Angola has received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2000,3.53951581,Angola,Has not received IMF money,6.73997493,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2001,13.0106924,Angola,Has not received IMF money,5.63175441,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2002,14.38280781,Angola,Has not received IMF money,7.09392188,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2003,16.84208482,Angola,Has not received IMF money,13.76131008,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2004,23.22362287,Angola,Has not received IMF money,14.47877893,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2005,22.83029761,Angola,Has not received IMF money,17.72598323,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2006,21.28957058,Angola,Has not received IMF money,14.13095402,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2007,26.2415538,Angola,Has not received IMF money,32.15352162,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2008,29.27697627,Angola,Has not received IMF money,23.59142996,Namibia,Angola has not received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2009,18.58100444,Angola,Has received IMF money,31.91525675,Namibia,Angola has received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2010,18.69452215,Angola,Has received IMF money,46.84775757,Namibia,Angola has received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2011,21.97364594,Angola,Has received IMF money,56.73699147,Namibia,Angola has received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2012,21.53820102,Angola,Has received IMF money,58.116428,Namibia,Angola has received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2013,30.67959693,Angola,Has received IMF money,47.05440669,Namibia,Angola has received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2014,35.40985396,Angola,Has received IMF money,39.82075002,Namibia,Angola has received IMF money
Out-of-pocket expenditure per capita (current US$) (World Bank),2015,36.43320095,Angola,Has received IMF money,34.18589413,Namibia,Angola has received IMF money
Population growth (annual %),2000,3.277203555,Angola,Has not received IMF money,1.726197374,Namibia,Angola has not received IMF money
Population growth (annual %),2001,3.301198182,Angola,Has not received IMF money,1.608605476,Namibia,Angola has not received IMF money
Population growth (annual %),2002,3.329256674,Angola,Has not received IMF money,1.515649273,Namibia,Angola has not received IMF money
Population growth (annual %),2003,3.37881111,Angola,Has not received IMF money,1.4793442,Namibia,Angola has not received IMF money
Population growth (annual %),2004,3.453013829,Angola,Has not received IMF money,1.511993064,Namibia,Angola has not received IMF money
Population growth (annual %),2005,3.537557154,Angola,Has not received IMF money,1.589970222,Namibia,Angola has not received IMF money
Population growth (annual %),2006,3.619574559,Angola,Has not received IMF money,1.688022879,Namibia,Angola has not received IMF money
Population growth (annual %),2007,3.68063537,Angola,Has not received IMF money,1.769704072,Namibia,Angola has not received IMF money
Population growth (annual %),2008,3.710531322,Angola,Has not received IMF money,1.821326286,Namibia,Angola has not received IMF money
Population growth (annual %),2009,3.703877683,Angola,Has received IMF money,1.825753998,Namibia,Angola has received IMF money
Population growth (annual %),2010,3.671462401,Angola,Has received IMF money,1.801512464,Namibia,Angola has received IMF money
Population growth (annual %),2011,3.634158626,Angola,Has received IMF money,1.769492384,Namibia,Angola has received IMF money
Population growth (annual %),2012,3.597774308,Angola,Has received IMF money,1.750389687,Namibia,Angola has received IMF money
Population growth (annual %),2013,3.551950467,Angola,Has received IMF money,1.749070286,Namibia,Angola has received IMF money
Population growth (annual %),2014,3.497492744,Angola,Has received IMF money,1.77153652,Namibia,Angola has received IMF money
Population growth (annual %),2015,3.438850684,Angola,Has received IMF money,1.807851372,Namibia,Angola has received IMF money
"Population, total",2000,16395473,Angola,Has not received IMF money,1794571,Namibia,Angola has not received IMF money
"Population, total",2001,16945753,Angola,Has not received IMF money,1823672,Namibia,Angola has not received IMF money
"Population, total",2002,17519417,Angola,Has not received IMF money,1851523,Namibia,Angola has not received IMF money
"Population, total",2003,18121479,Angola,Has not received IMF money,1879117,Namibia,Angola has not received IMF money
"Population, total",2004,18758145,Angola,Has not received IMF money,1907745,Namibia,Angola has not received IMF money
"Population, total",2005,19433602,Angola,Has not received IMF money,1938320,Namibia,Angola has not received IMF money
"Population, total",2006,20149901,Angola,Has not received IMF money,1971317,Namibia,Angola has not received IMF money
"Population, total",2007,20905363,Angola,Has not received IMF money,2006514,Namibia,Angola has not received IMF money
"Population, total",2008,21695634,Angola,Has not received IMF money,2043394,Namibia,Angola has not received IMF money
"Population, total",2009,22514281,Angola,Has received IMF money,2081044,Namibia,Angola has received IMF money
"Population, total",2010,23356246,Angola,Has received IMF money,2118874,Namibia,Angola has received IMF money
"Population, total",2011,24220661,Angola,Has received IMF money,2156701,Namibia,Angola has received IMF money
"Population, total",2012,25107931,Angola,Has received IMF money,2194784,Namibia,Angola has received IMF money
"Population, total",2013,26015780,Angola,Has received IMF money,2233510,Namibia,Angola has received IMF money
"Population, total",2014,26941779,Angola,Has received IMF money,2273430,Namibia,Angola has received IMF money
"Population, total",2015,27884381,Angola,Has received IMF money,2314904,Namibia,Angola has received IMF money
"Prevalence of HIV, female (% ages 15-24)",2000,1,Angola,Has not received IMF money,11.1,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2001,1,Angola,Has not received IMF money,10.6,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2002,1.1,Angola,Has not received IMF money,9.9,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2003,1.1,Angola,Has not received IMF money,9.2,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2004,1.2,Angola,Has not received IMF money,8.4,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2005,1.2,Angola,Has not received IMF money,7.8,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2006,1.3,Angola,Has not received IMF money,7.2,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2007,1.3,Angola,Has not received IMF money,6.7,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2008,1.3,Angola,Has not received IMF money,6.3,Namibia,Angola has not received IMF money
"Prevalence of HIV, female (% ages 15-24)",2009,1.3,Angola,Has received IMF money,6,Namibia,Angola has received IMF money
"Prevalence of HIV, female (% ages 15-24)",2010,1.3,Angola,Has received IMF money,5.9,Namibia,Angola has received IMF money
"Prevalence of HIV, female (% ages 15-24)",2011,1.3,Angola,Has received IMF money,5.7,Namibia,Angola has received IMF money
"Prevalence of HIV, female (% ages 15-24)",2012,1.3,Angola,Has received IMF money,5.5,Namibia,Angola has received IMF money
"Prevalence of HIV, female (% ages 15-24)",2013,1.3,Angola,Has received IMF money,5.4,Namibia,Angola has received IMF money
"Prevalence of HIV, female (% ages 15-24)",2014,1.3,Angola,Has received IMF money,5.2,Namibia,Angola has received IMF money
